node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c224M01N30,single COPD self-management intervention,Limitation,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The study was limited to one intervention related to COPD self-management.,Restriction of the evidence to one training intervention and clinical subject.,"PDF p. 5, Discussion—Limitations"
c224M02N18,Nurses' Work-Life Balance Conflicts,Limitation,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"Nowadays, there are still barriers to accessing lifelong learning, such as the need to balance family and professional life.",Specific time-related barrier restricting nurses' capacity to attend traditional training sessions.,Background section
c224M02N19,Continuing Education Financial Barriers,Limitation,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Barriers to accessing lifelong learning... the associated financial burden.,Monetary cost obstacles preventing nurses from enrolling in professional development programs.,Background section
c224M02N20,High Clinical Workload Demands,Limitation,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The decrease in human resources and their turnover and the increase in workload in health institutions are obstacles to nurses' continuing training.,Operational stress and staffing shortages in healthcare settings that reduce available learning capacity.,Background section
c224M02N21,Online Course Attrition Risk,Limitation,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,MOOC drop-out rates have ranged from 10% to 85%... The course completion rate was 93.45%.,"The inherent risk of participants dropping out before completion, historically prevalent in online education.",Discussion section; Results section
c224M02N22,Theoretical Knowledge to Clinical Application Gap,Limitation,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,This approach enabled the recreation of clinical decision-making environments... allowing them to identify opportunities to enhance their decision-making skills when addressing daily challenges.,"The specific disconnect between learning abstract theory and effectively mobilizing it in practical, real-world nursing scenarios.",Discussion section
c224M02N23,Geographic Access Limitations to Training Sites,Limitation,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,ICT-based platforms... enable large-scale access with no geographical and time limits.,Physical location barriers that prevent nurses from physically accessing centralized training facilities.,Background section
c225M02N32,Low-fidelity scenario immersion and passive learning environment of conventional TTX,Limitation,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""limitations such as a lack of realism""",Traditional TTX limitation,Page 1
c225M02N34,Functional incompatibility of AR features with legacy Android devices and older tablets,Limitation,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""limitations such as device compatibility issues""",AR application limitation,Page 1
c225M02N35,User dependency on technical support for AR application navigation and troubleshooting,Limitation,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""limitations such as device compatibility issues and the need for technical support""",AR application limitation,Page 1
c225M02N36,Insufficient prior exposure and practical experience of nursing students with tabletop exercises,Limitation,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""the training was limited due to a lack of knowledge and experience among the nursing students in the tabletop exercise training""",Training limitation identified,Page 4
c225M02N37,Unacceptable system usability threshold (SUS score 58.4) indicating significant UX bottlenecks,Limitation,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""SUS score of 58.4, classifying the application as 'Not acceptable'""","AR application scored below 70, indicating significant usability issues",Page 4
c227M01N27,insufficient data quality,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"The evaluation found uncertainty about data quality, and Registry data were described as flawed because of insufficient or incorrect reporting.",Unreliable or flawed Registry data that weakened interpretation and trust.,"pp. 5-6, 9, and 11, Sections 4.1-4.2, 5, and 5.1.2"
c227M01N28,two-month-old statistics,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Care managers described the latest available statistics as two months old.,Delay that made some Registry results insufficiently recent for users.,"p. 11, Section 5.1.2"
c227M01N29,insufficiently detailed data,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Regional staff considered some Registry data insufficiently detailed to be actionable.,Insufficient granularity for interpreting causes or selecting action.,"p. 11, Section 5.1.2"
c227M01N30,limited support for context analysis and communication,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,The system merely displayed data and did not support context analysis or communication through digital forums.,Functional boundary limiting the Registry to data display.,"p. 4, Section 3.1"
c227M01N31,lack of expertise,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Respondents claimed that insufficient expertise prevented them from selecting standards and interpreting wait-time results.,Insufficient ability or confidence to analyze and interpret the data.,"p. 12, Section 5.1.3"
c227M01N32,time constraints,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Respondents said they lacked time to judge acceptable attainment and analyze Registry results.,Insufficient time allocated to data interpretation and follow-up.,"p. 12, Section 5.1.3"
c227M01N34,patterned non-use of Registry data,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"Target users displayed patterned disinterest and often did not access, interpret, or react to Registry data.",Repeated avoidance of engagement with the Registry and its outputs.,"pp. 1-2, 6-7, and 15, Abstract, Sections 1, 4.1-4.3, and 6"
c227M01N35,collective passivity,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Individual ignoring justifications accumulated into collective passivity and obstructed knowledge-transfer activities.,Organization-level inaction arising from accumulated individual justifications.,"pp. 1 and 15, Abstract and Section 6"
c227M01N36,failure to address system-wide problems,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Local systems enabled local analysis but replaced efforts to communicate and correct Registry-wide deficiencies.,A local workaround's inability to correct underlying system-wide design and implementation problems.,"pp. 13 and 17, Sections 5.2.2 and 6.4"
c227M01N37,data manipulation,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Respondents described registrations and appointment offers that made waiting times appear shorter without correcting the underlying situation.,Strategic alteration of registrations or bookings that distorts represented performance.,"pp. 13-14, Sections 5.2.2 and 5.2.4"
c227M02N37,Registry data unreliability and manipulation,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"[The Registry] is very... not very reliable, it's very bad, so healthcare providers don't report, they report wrongly, so many numbers don't seem to match.",Inaccurate statistics due to reporting errors and gaming,Page 11
c227M02N38,Perceived analytical incapacity among staff,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"Respondents claimed that they were incapable of engaging in such work because of lack of expertise, time constraints, or the task not being part of their role description.",Staff belief that they cannot analyze Registry data,Page 12
c227M02N39,Belief in systemic stagnation and futility,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"Respondents references to things being 'pointless,' as things would not change anyway; hence, there was no reason to try to do something about noted problems.",Perception that improvement efforts are futile,Page 12-13
c227M02N40,Administrative burden from Registry engagement,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"Care managers were reluctant to suggest new or modified measurements or to voice concerns about current ones, saying that it would lead to a greater administrative or care production burden.",Costly overhead of dealing with Registry issues,Page 13
c227M02N41,Collective passivity toward Registry data,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,The individuals' ignoring justifications constituted a key mechanism in producing this systemic passivity by obstructing the activities involved in knowledge transfer.,Systemic non-engagement across actors,Page 15
c227M02N42,Strategic ignoring of Registry insights,Limitation,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,We approached the case as illustrating strategic ignoring rather than mere non-use of a DT.,Intentional avoidance of data-driven insights,Page 6
